file,span_index,word_count,is_valid_span,skip_reason,speaker,speaker_source,context_chain_length,regex_candidate,regex_verb,regex_distance,nlp_candidate,nlp_verb,nlp_lemma,nlp_distance,candidate_disagreement,attribution_distance,speaker_quality_flags,candidate_verbs,original
CaterinaSapiente-Pitre.txt,18,10,True,,perciò si,context,1,,,,,,,,False,,lowercase_only,grapiticii:grapiticii|forsi:fore si|putissi:putissare|sta:stare|piaci:piaco|dici:dici|Chiama:chiamare|pia:piare,""" dici lu patri. Chiama la figghia e cci dici:<sp>"""
CaterinaSapiente-Pitre.txt,19,18,True,,perciò si,context,2,,,,,,,,False,,lowercase_only,piaci:piacare|fannu:fannu,""" A idda cci piaciu, e si
misi a diriggiri idda stissa li mastri pi fari stu culleg"
CaterinaSapiente-Pitre.txt,20,27,True,,perciò si,context,3,,,,,,,,False,,lowercase_only,fannu:fannu|è:essere|javanu:javanure|java:jare|vanchi:vanco|appressu:appressu|Dici:dici|chiddu:chiddu|cina:cinare,"""
Comu javanu vinennu li picciotti, masculi e fimmini,
idda li java facennu assittari 'nta li vanchi unu appressu
all'àutru senza particularità pi nuddu. Dici ²: """
CaterinaSapiente-Pitre.txt,21,175,True,,perciò si,context,4,,,,,,,,False,,lowercase_only,java:jare|vanchi:vanco|appressu:appressu|Dici:dici|chiddu:chiddu|cina:cinare|Catarina:catarina|nsignava:nsignare|purtava:purtare|nchiummata:nchiummare|punta:puntare|cafuddava:cafuddare|sappi:sappare|sina:sina|vesti:vestare|trova:trovare|junciu:junciu|spijo:spijo|cafudda:cafuddere|togliersi:togliere si|guange:guangere|portasse:portasso|teneva:tenere|picchiava:picchiare|criju:crie ju|sta:stare|accihiana:accihiana|va:andare|vogghiu:vogghiu,""" 'Un fa nenti : lu carvanaru s' avia a 'ssittari
allatu di la figghia di lu Principi. Cu' veni prima ma-
cina lu mulinu ³. Accuminzò la scola. Catarina la Sapienti
'nsignava a tutti aguali; a cui nun cci purtava lizioni, 'na
ferra 'nchiummata 'n punta e cafuddava ⁴.
La nnuminata si sappi sina a palazzu, e lu Riuzzu cci
vosi jiri. Si vesti di gran tinuta, trasi, trova un postu, e
idda lu fici assittari a ddu postu. Quannu junciu un' id-
du, Catarina cci spijo 'na difigurtà; lu Riuzzu 'un cci sappi
arrispunniri; ppuhm ! e idda cci cafudda un timpuluni ca

¹ Forse potrebbe togliersi questa fantasia dal capo.
² Dici, ma si potrebbe dire, osservare.
³ Proverbio. Chi primo guange, primo macina.
⁴ Per chi non le portasse la lezione, essa teneva una sferza impiom-
bata in punta, e picchiava.

48
FIABE, NOVELLE, RACCONTI, EC.
criju ca la mascidda ancora cci abbrucia '. Lu Riuzzu curri-
vatu di sta parti, accihiana a Palazzu, e va nni sò patri. -
"""
CaterinaSapiente-Pitre.txt,22,21,True,,perciò si,context,5,,,,,,,,False,,lowercase_only,sta:stare|accihiana:accihiana|va:andare|vogghiu:vogghiu|va:andare|Mè:mè|figghia:figghiare,""" - Lu Re manna a chiamari a lu patri
di Catarina la Sapienti, e lu patri cci va. - """
CaterinaSapiente-Pitre.txt,23,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,va:andare|Mè:mè|figghia:figghiare,""" - """
CaterinaSapiente-Pitre.txt,24,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,va:andare|Mè:mè|figghia:figghiare|fa:fa|figghiu:figghiu|torna:tornare,""" - """
CaterinaSapiente-Pitre.txt,25,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,Mè:mè|figghia:figghiare|fa:fa|figghiu:figghiu|torna:tornare|voli:volare|dici:dici,""" - """
CaterinaSapiente-Pitre.txt,26,9,True,,perciò si,context,6,,,,,,,,False,,lowercase_only,fa:fa|figghiu:figghiu|torna:tornare|voli:volare|dici:dici,"""
Comu lu patri torna a la casa: <sp>"""
CaterinaSapiente-Pitre.txt,27,1,False,too_short,Sconosciuto,skipped,0,,,,,,,,False,,,fa:fa|figghiu:figghiu|torna:tornare|voli:volare|dici:dici|ammancava:ammancare|forsi:fore si|cantarana:cantaranare|prepara:preparare,""""
CaterinaSapiente-Pitre.txt,28,68,True,,perciò si,context,7,,,,,,,,False,,lowercase_only,hiu:hiu|torna:tornare|voli:volare|dici:dici|ammancava:ammancare|forsi:fore si|cantarana:cantaranare|prepara:preparare|falla:falla|arrispusi:arrispusi|darréri:darrérare|dici:dici|dà:dare,"""
'Nta termini ottu jorna, tutti cosi fòru pronti. (Chi cci
ammancava forsi la lana? li cantarana ?) Lu Riuzzu cci
prepara dudici dünzelli; hannu graputu cappella riali, e
l'hannu maritatu.
A la finuta di lu zitaggiu, ' la Riggina cci dissì a sti
dünzelli di jiri a fari lu sò duviri 5, di jiri a spuggliari la
. Rigginedda pi falla curcari 6. Lu Riuzzu arrispusi: <sp>"""
CaterinaSapiente-Pitre.txt,29,4,True,,perciò si,context,8,,,,,,,,False,,lowercase_only,falla:falla|arrispusi:arrispusi|darréri:darrérare|dici:dici|dà:dare|forte:fortere|credo:credere|guancia:guanciare,"""
Comu fòru suli:"
CaterinaSapiente-Pitre.txt,30,2,True,,perciò si,context,9,,,,,,,,False,,lowercase_only,svestire:svestire|metterla:metterla|pensi:pensare|dasti:dasti|vuliti:vulitare|duggnu:duggnu|pintuta:pintere,"""
<sp>"""
CaterinaSapiente-Pitre.txt,31,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,pensi:pensare|dasti:dasti|vuliti:vulitare|duggnu:duggnu|pintuta:pintere,""" - """
CaterinaSapiente-Pitre.txt,32,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,vuliti:vulitare|duggnu:duggnu|pintuta:pintere|chistu:chistu|è:essere|fazzu:fazzu,""" - """
CaterinaSapiente-Pitre.txt,33,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,vuliti:vulitare|duggnu:duggnu|pintuta:pintere|chistu:chistu|è:essere|fazzu:fazzu|accumenza:accumenza,""" - """
CaterinaSapiente-Pitre.txt,34,6,True,,perciò si,context,10,,,,,,,,False,,lowercase_only,pintuta:pintere|chistu:chistu|è:essere|fazzu:fazzu|accumenza:accumenza|corda:corda|nta:nta,""" E cu' nni
parra! """
CaterinaSapiente-Pitre.txt,35,13,True,,perciò si,context,11,,,,,,,,False,,lowercase_only,pintuta:pintere|chistu:chistu|è:essere|fazzu:fazzu|accumenza:accumenza|corda:corda|nta:nta|dici:dici|penti:pentare|calu:calu,""" Alha! chistu cc'è ? Ora ti fazzu avvidiri cu'
sugnu io. """
CaterinaSapiente-Pitre.txt,36,14,True,,perciò si,context,12,,,,,,,,False,,lowercase_only,chistu:chistu|è:essere|fazzu:fazzu|accumenza:accumenza|corda:corda|nta:nta|dici:dici|penti:pentare|calu:calu|trabbuccu:trabbuccu|staju:staju|dici:dici|attrivita:attrivire|ha:avere|nta:nta,"<sp>"" Catarina,
o tu ti penti, o io ti calu 'nta stu trabbuccu! """
CaterinaSapiente-Pitre.txt,37,8,True,,perciò si,context,13,,,,,,,,False,,lowercase_only,corda:corda|nta:nta|dici:dici|penti:pentare|calu:calu|trabbuccu:trabbuccu|staju:staju|dici:dici|attrivita:attrivire|ha:avere|nta:nta,""" E io staju
echiù friscu ! """
CaterinaSapiente-Pitre.txt,38,17,True,,perciò si,context,14,,,,,,,,False,,lowercase_only,nnumani:nnumano|livata:livare|dici:dici|ha:avere|spija:spijare|friscu:friscu|dici:dici|pensi:pensare,""" Un
pò trásiri nuddu, dici lu Riuzzu, cà Catarina è malatedda.
Gra pi lu trabbuccu: <sp>"""
CaterinaSapiente-Pitre.txt,39,5,True,,perciò si,context,15,,,,,,,,False,,lowercase_only,livata:livare|dici:dici|ha:avere|spija:spijare|friscu:friscu|dici:dici|pensi:pensare|-mi:-mi|chidda:chidda,"""
cci spija lu Riuzzu."
CaterinaSapiente-Pitre.txt,40,6,True,,perciò si,context,16,,,,,,,,False,,lowercase_only,ha:avere|spija:spijare|friscu:friscu|dici:dici|pensi:pensare|-mi:-mi|chidda:chidda|passannu:passannu|pigghiava:pigghiare|dar-:dar-,""" cci dici Catarina.
- """
CaterinaSapiente-Pitre.txt,41,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,ha:avere|spija:spijare|friscu:friscu|dici:dici|pensi:pensare|-mi:-mi|chidda:chidda|passannu:passannu|pigghiava:pigghiare|dar-:dar-|leva:levare,""" - """
CaterinaSapiente-Pitre.txt,42,141,True,,perciò si,context,17,,,,,,,,False,,lowercase_only,friscu:friscu|dici:dici|pensi:pensare|-mi:-mi|chidda:chidda|passannu:passannu|pigghiava:pigghiare|dar-:dar-|leva:levare|metti:mettare|Spir-:spir-|spiritusa:spiritusare|nec:nec|fiutare:fiutare|va:andare|augurare:augurare|lecata:lecare|nta:nta|sa:sapere|sta:stare|vinia:inniare|sugnu:sugnu|Catarina:catarinare,"""
Ora passannu du’ jorna, la fami la pigghiava pi dar-
reri lu cozzu '. 'Un sapennu chi fari, si leva la sticca di
lu cerru ', e si metti a fari un pirtusu a lu muru. Spir-
tusa, spiritusa, a lu capu di vintiquattr’uri vidi lustru, ca

' Ardita, audace.
' Parole in parte latine, in parte di semplice giochetto: nec li’i nec
tabi (?); cioè senza fiutare, senza nulla osservare.
' Altro uso nuziale, per cui si va ad augurare la ben lecata agli sposi.
' Letteralmente : La fame la inseguiva di dietro la coca (l’occipite)
e vale era sommamente affamata.
' La steecca del busto.

Pirnè. - Fiabe e Novelle - vol. I.

50
FIABE, NOVELLE, RACCONTI EC.
si 'ntisi arrieriari. Allarga ddu pirtusu, e 'nta mentri chi
talia, vidi passari lu scrivannu di sò patri: """
CaterinaSapiente-Pitre.txt,43,19,True,,perciò si,context,18,,,,,,,,False,,lowercase_only,nta:nta|sa:sapere|sta:stare|vinia:inniare|sugnu:sugnu|Catarina:catarinare,""" A Don Tumasi 'un sa chi cei parsì ' sta vuci
chi vinia di lu muru. - """
CaterinaSapiente-Pitre.txt,44,21,True,,perciò si,context,19,,,,,,,,False,,lowercase_only,sa:sapere|sta:stare|vinia:inniare|sugnu:sugnu|Catarina:catarinare|nta:nta|trabbuccu:trabbuccu|Fa</sp>-:fa</sp>-,"""
Veni lu patri accumpagnatu di Don Tumasi, (cà sulu 'un
lu putia 'nzirtari, ?) e idda cei dici : <sp>"""
CaterinaSapiente-Pitre.txt,45,29,True,,perciò si,context,20,,,,,,,,False,,lowercase_only,architravati:architravare|facia:facia|affacciava:affacciare|dasti:dastare|Pinsati:pinsati|hè:hè|mastrì:mastrì,""" La cosa iju bella. Sò patri ogni jorna
cei facia junciri lu manciari: gaddini, gadduzzi, pitaggi
di sustanza 4. Lu Riuzzu tri voti lu jorna cei affacciava:
<sp>"""
CaterinaSapiente-Pitre.txt,46,1,False,too_short,Sconosciuto,skipped,0,,,,,,,,False,,,affacciava:affacciare|dasti:dastare|Pinsati:pinsati|hè:hè,""""
CaterinaSapiente-Pitre.txt,47,78,True,,perciò si,context,21,,,,,,,,False,,lowercase_only,cciava:cciare|dasti:dastare|Pinsati:pinsati|hè:hè|aspittava:aspittare|chinija:chinijare|passava:passare|java:java|ci-:ci-|chistu:chistu|cu-:cu-|capiddi:capiddi|trabbuccu:trabbuccu|CATARINA·LA:catarina·la|•:•|vaju:vaju|ha:avere|•:•|arrivati:arrivare|sapiti:sapire|•:•|•:•,"""
Li mastrì travagghìavannu a fari lu suttirraniu: ogni
vinti passi un architravatu e un fanali. Comu fu lestu,
idda facia, ca aspittava ca lu Riuzzu chinija lu trabbuccu,
poi si nni passava nni sò patri, e accussi java a fari ci-
lence 5. Passannu 'na picchidda di jorna, a chistu cci cu-
minzaru a vuncìari li capiddi : 6 gra pi lu trabbuccu :<sp>CATARINA·LA SAPIENTI.
51
• Catarina, io vaju a Napuli; m'ha' a diri nenti? •"
CaterinaSapiente-Pitre.txt,48,11,True,,perciò si,context,22,,,,,,,,False,,lowercase_only,•:•|•:•|•:•|•:•|quannu:quannu|•:•|iju:iju|chinj:chinj|bitu:bitu|nurrizza:nurrizza|siru:siru,"• Papà, ora è lu casu di darimi ajuto. Subbitu sub"
CaterinaSapiente-Pitre.txt,49,1,False,too_short,Sconosciuto,skipped,0,,,,,,,,False,,,cominciò:cominciare|spocchiarla:spocchiare la|pompeggiarla:pompeggiare la|cuminzò:cuminzare|cuminzò:cuminzare|tantu:tantu|Pa-:pa-|arrispunni:arrispunnare,""""
CaterinaSapiente-Pitre.txt,50,1,False,too_short,Sconosciuto,skipped,0,,,,,,,,False,,,tantu:tantu|Pa-:pa-|arrispunni:arrispunnare,""""
CaterinaSapiente-Pitre.txt,51,26,True,,perciò si,context,23,,,,,,,,False,,lowercase_only,tantu:tantu|Pa-:pa-|arrispunni:arrispunnare|Dici:dici|siti:sito|schettu:schettu|haju:ajuvere|assimig-:assimig-,""" cci arrispunni idda. Veni lu Riuzzu vistutu di
gran tinuta; cirimonii di cca, cirimonii di dda; si met-
tinu 'n cuamirsazioni. Dici lu Riuzzu: <sp>"""
CaterinaSapiente-Pitre.txt,52,1,False,too_short,Sconosciuto,skipped,0,,,,,,,,False,,,Dici:dici|siti:sito|schettu:schettu|haju:ajuvere|assimig-:assimig-|ghiatì:ghiatire|picciotta:picciotta|vulia:vuliare,""""
CaterinaSapiente-Pitre.txt,53,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,Dici:dici|siti:sito|schettu:schettu|haju:ajuvere|assimig-:assimig-|ghiatì:ghiatire|picciotta:picciotta|vulia:vuliare,""" - """
CaterinaSapiente-Pitre.txt,54,3,False,punctuation_only,Sconosciuto,skipped,0,,,,,,,,False,,,schettu:schettu|haju:ajuvere|assimig-:assimig-|ghiatì:ghiatire|picciotta:picciotta|vulia:vuliare|hannu:annuvere,""" - """
CaterinaSapiente-Pitre.txt,55,47,True,,perciò si,context,24,,,,,,,,False,,lowercase_only,assimig-:assimig-|ghiatì:ghiatire|picciotta:picciotta|vulia:vuliare|hannu:annuvere|novi:novo|Parturisci:parturisci|fa:fare|dici:dici,""" E 'nta
termini ottu jorna lu Riuzzu e Catarina la Sapienti s'hannu
maritatu.
Sta signura nisciu gravita. Cuntu 'un porta tempu: *
a li novi misi 'n puntu parturiu. Parturisci e fa un ma-
sculiddu ch'era 'na biddizza 3. Lu Riuzzu 'ncugna vicinu
lu lettù: <sp>"""
CaterinaSapiente-Pitre.txt,56,1,False,too_short,Sconosciuto,skipped,0,,,,,,,,False,,,Parturisci:parturisci|fa:fare|dici:dici|tici:ticare|iddu:iddu,""""
CaterinaSapiente-Pitre.txt,57,112,True,,perciò si,context,25,,,,,,,,False,,lowercase_only,fa:fare|dici:dici|tici:ticare|iddu:iddue|fa:fare|dici:dici|ragazza:ragazzare|cunli:cunli|è:essere|equivale:equivalere|scano:scano|passa:passare|fa:fare,""" (dici Catarina). E cci hannu misu Napoli.
Passannu du' anni lu Riuzzu vosi partiri. La Riggì-
nedda si tici àghira, 5 ma iddu 'ntistau e vosi partiri.
Prima di partiri cci fa 'na carta e cci dici ca lu picci-
riddu era lu primugenitu sò 6, e avia a essiri cu lu tem-
pu lu Re. E parti pi Genua. Com'iddu parti, idda scrivi
a sò patri ca cci avissi mannatu a Genua un brigantinu
1 Schetta, nobile, zitella, ragazza.
2 Cuntu 'un porta tempu, o Lu cuntu 'un metti tempu, o 'Ntra li cunli
nun ce' è tèmju, prove bio d' lle novellatrici, che equivale all' altro to-
scano: """
CaterinaSapiente-Pitre.txt,58,115,True,,perciò si,context,26,,,,,,,,False,,lowercase_only,tempu:teme pu|cunli:cunli|è:essere|equivale:equivalere|scano:scano|passa:passare|fa:fare|chiameremo:chiamare|nurrizza:nurrizza|càrrica:càrricare|partìnu:partìnu|pigghia:pigghiare|va:andare|nta:nta|Comu:comu|sta:stare|pittinata:pittinare|gioj:giojre|dici:dici|assimigghia:assimigghiare|Pigghia:pigghia,""" De GUBERNATIS, Norel-
line di S. Stefano in Calcinaia, pag. 34.
3 Partorisce e fa un maschietto ch'era una bellezza.
4 Reginella, co' ne chiameremo noi questo bambino?
5 Àghira, agra: alla Reginella seppe d'ostico.
6 Sò, di lui, del Re.

CATARINA LA SAPIENTI.
càrricu di mobili, cammareri, 'na nurrizza e tuttu: addu-
gàssiru un palazzu 'n facci lu Palazzu riali di Genua, e
aspiittassiru a idda. Lu patri càrrica un brigantinu e lu
manna a Genna. Quannu lu Riuzzu partìnu, idda pigghia
un brigantinu e prima d'iddu si va a 'mpalazzari 'nta lu
palazzu di Genua. Comu lu Riuzzu vidi sta bedda giu-
vina pittinata a la riali, cu gioj e ricchizzi: """
CaterinaSapiente-Pitre.txt,59,47,True,,perciò si,context,27,,,,,,,,False,,lowercase_only,va:andare|nta:nta|Comu:comu|sta:stare|pittinata:pittinare|gioj:giojre|dici:dici|assimigghia:assimigghiare|Pigghia:pigghia|cadi:cadire|siti:sire|schetta:schetta|dici:dici|puru:puru|sugnu:sugnu,"""
(dici) assimigghia tutta a Catarina la Sapienti ! Pigghia un
'mmasciatuuri e cei lu manna pi direcci ca lu Riuzzu cei
vurrissi * fari 'na visita. Idda cei dici ch'è patruni; e lu
Riuzzu cei acchiana. Discurrennu discurrennu, cadi lu di-
scursu supra d'idda. - """
CaterinaSapiente-Pitre.txt,60,7,True,,perciò si,context,28,,,,,,,,False,,lowercase_only,sita:sire|cadi:cadire|siti:sire|schetta:schetta|dici:dici|puru:puru|sugnu:sugnu|haju:ajuvere|vui:vui|assimigg:assimigg,""" cei dici
lu Riuzzu. - """
CaterinaSapiente-Pitre.txt,61,8,True,,perciò si,context,29,,,,,,,,False,,lowercase_only,cadi:cadire|siti:sire|schetta:schetta|dici:dici|puru:puru|sugnu:sugnu|haju:ajuvere|vui:vui|assimigghiatì:assimigghiatire,""" (cei rispunnu Catarina). E vui ? """
CaterinaSapiente-Pitre.txt,62,30,True,,perciò si,context,30,,,,,,,,False,,lowercase_only,siti:sire|schetta:schetta|dici:dici|puru:puru|sugnu:sugnu|haju:ajuvere|vui:vui|assimigghiatì:assimigghiatire|setti:setto,""" Io puru sugnu ' cattivu, ed haju un figghiu. Ma vui, cei
dici a la Rigginedda, assimigghiatì 'na stampa * a 'na si-
gnura chi canuscivi 'n Palermu. """
CaterinaSapiente-Pitre.txt,63,13,True,,perciò si,context,31,,,,,,,,False,,lowercase_only,haju:ajuvere|vui:vui|assimigghiatì:assimigghiatire|setti:setto|maritatù:maritatù|Sta:stare|misi:midere,""" Chi maraviggìa ! A
lu munnu setti un'avemu a 'ssimigghiarì * """
CaterinaSapiente-Pitre.txt,64,3,True,,perciò si,context,32,,,,,,,,False,,lowercase_only,rtu:rtu|fa:fare|cunsiddirati:cunsiddirati|dici:dici|comu:comure|vorrebbe:volere|vedova:vedovare,""" Genua! """
CaterinaSapiente-Pitre.txt,65,3,True,,perciò si,context,33,,,,,,,,False,,lowercase_only,cunsiddirati:cunsiddirati|dici:dici|comu:comure|vorrebbe:volere|vedova:vedovare|puru:puru,""" Genua. """
CaterinaSapiente-Pitre.txt,66,17,True,,Lo,regex,0,Lo,dice,120,,,,,False,120,contains_pronoun,perderne:perdere ne|comu:comure|dici:dicare|ntra:ntrare|arrispanni:arrispannare|fazzu:fazzu|chistu:chistu|figghiu:figghiu,""" E comu partiti ? ecci dici la Rigginedda, cu un figghiu ’ntra la facci ? """
CaterinaSapiente-Pitre.txt,67,21,True,,Lo,context,1,,,,,,,,False,,contains_pronoun,comu:comure|dici:dicare|ntra:ntrare|arrispanni:arrispannare|fazzu:fazzu|chistu:chistu|figghiu:figghiu|prepara:preparare,""" No, ecci arrispanni lu Riuzzu, io ti fazzu ’na carta, ca chistu è figghiu mio, ed è lu principinu. """
CaterinaSapiente-Pitre.txt,68,46,True,,Lo,context,2,,,,,,,,False,,contains_pronoun,va:andare|comu:comure|nni:nni|assimigghia:assimigghiare|chiusa:chiudere|nta:nta|è:essere|assimigghia:assimigghiare|fa:fare|va:andare|dici:dici|assimigghiatì:assimigghiatire,""" Maria! ma chista assimigghia tutta a Catarina la Sapienti ! a Napuli, la stissa; a Genua, la stissa!.. Ma idda ’un pò essiri, pirchì chidda è chiusa ’nta lu trabbuccu; chidda è a Napuli, e l’àutra è a Genua..... Ma idda ecci assimigghia tutta..... """
CaterinaSapiente-Pitre.txt,69,21,True,,Lo,context,3,,,,,,,,False,,contains_pronoun,è:essere|assimigghia:assimigghiare|fa:fare|va:andare|dici:dici|assimigghiatì:assimigghiatire|vitti:vitti|Setti:settire|fannu:fannu|discursi:discure si|schetta:schetta,"<sp>"" Mi pari ’na cosa curiosa: Signura, vui assimigghiatì a ’na signura chi vitti ’n Palermu, a Napuli, a Genua. """
CaterinaSapiente-Pitre.txt,70,13,True,,Lo,context,4,,,,,,,,False,,contains_pronoun,isita:isire|dici:dici|assimigghiatì:assimigghiatire|vitti:vitti|Setti:settire|fannu:fannu|discursi:discure si|schetta:schetta|sugnu:sugnu|haju:ajuvere,""" Chi maravigghia, Riuzzu ! Setti nu’avemu a ’ssimigghiarì a stu munnu. """
CaterinaSapiente-Pitre.txt,71,5,True,,Lo,context,5,,,,,,,,False,,contains_pronoun,Setti:settire|fannu:fannu|discursi:discure si|schetta:schetta|sugnu:sugnu|haju:ajuvere,""" Siti schetta ? """
CaterinaSapiente-Pitre.txt,72,5,True,,Lo,context,6,,,,,,,,False,,contains_pronoun,Setti:settire|fannu:fannu|discursi:discure si|schetta:schetta|sugnu:sugnu|haju:ajuvere|Sta:stare|gravita:gravito,""" No, sugnu cattiva """
CaterinaSapiente-Pitre.txt,73,5,True,,Lo,context,7,,,,,,,,False,,contains_pronoun,uzzu:uzzu|Setti:settire|fannu:fannu|discursi:discure si|schetta:schetta|sugnu:sugnu|haju:ajuvere|Sta:stare|gravita:gravito|misi:midere,""" E cui ? """
CaterinaSapiente-Pitre.txt,74,9,True,,Lo,context,8,,,,,,,,False,,contains_pronoun,fannu:fannu|discursi:discure si|schetta:schetta|sugnu:sugnu|haju:ajuvere|Sta:stare|gravita:gravito|misi:midere,""" Sugnu cattiru puru, e haju du’ picciriddi. """
Cenerentola-Bernoni.txt,1,32,True,,Sconosciuto,unknown,0,,,,,,,,False,,,eva:ere|gaveva:gavere|pensa:pensare|andar:andare|trovo:trovare|andar:andare|senare:senare|star:star|va:andare|dise:dise|vastu:vasru|Va:va,"<sp>"" Vogio andar a vedar se me trovo
in qualche logo da andar a servir: magari che i me
toga per conza senare! Ma no vòi star più quà co
costore. """
Cenerentola-Bernoni.txt,2,7,True,,Sconosciuto,context,1,,,,,,,,False,,,senare:senare|star:star|va:andare|dise:dise|vastu:vasru|vedar:vedare|trovo:trovare|andar:andare|so:sapere|darme:darme,"<sp>"" Dove
vastu, putela, cussì sola? """
Cenerentola-Bernoni.txt,3,58,True,,Sconosciuto,context,2,,,,,,,,False,,,va:andare|dise:dise|vastu:vasru|vedar:vedare|trovo:trovare|andar:andare|so:sapere|darme:darme|trovasse:trovare|tolesse:tolere|senare:senare|vago:vago|dise:dise|bachetina:bachetinare|batarà:batara|sta:stare,""" Vago quà a vedar
se in qualche logo me trovo da andar a servir, par-
chè mi so' co le mie sorele, e lore no le vol 'darme
da magnar' nè da vestir, e mi gò pensà de scampar
via: magari che trovasse che i me tolesse per conza
senare! ma a casa no ghe vago più."""
Cenerentola-Bernoni.txt,4,37,True,,Sconosciuto,context,3,,,,,,,,False,,,trovasse:trovare|tolesse:tolere|senare:senare|vago:vago|dise:dise|bachetina:bachetinare|batarà:batara|sta:stare|vegnàrà:vegnàràre|fora:forare|desiderar:desiderar|so:sapere|stra-:stra-,"<sp>"" Ben, le ghe dise, aspetà!
ciapa: questa la xè 'na bachetina che te demo.
Quando che ti batarà sta bachetina, e che ti dirà:
comando, comando, te vegnàrà fora tutto quelò
che ti savarà desiderar. """
Cenerentola-Bernoni.txt,5,6,True,,Sconosciuto,context,4,,,,,,,,False,,,batarà:batara|sta:stare|vegnàrà:vegnàràre|fora:forare|desiderar:desiderar|so:sapere|stra-:stra-|sto:stare,""" Ben! grazie tan-
to. """
Cenerentola-Bernoni.txt,6,12,True,,Sconosciuto,context,5,,,,,,,,False,,,stra-:stra-o|sto:stare|fora:forare|dise:dise|senare:senare|scriva:scrire|vol:vol,"<sp>"" Cossa

osservazioni del Raccoglitore), la xè la fiaba de la Conza"
Cenerentola-Bernoni.txt,7,33,True,,Sconosciuto,context,6,,,,,,,,False,,,scriva:scrire|vol:vol|avevano:avere|voleu:voleu|vagnuda:vagnuda|ghe:go|rancurasse:rancurasse|andar:andar|dise:dise|andaremo:andare|va:andare|dise:dise|Sa</sp>-:sa</sp>-,""" So’ vagnuda a vedâr se ghe oco-
resse’na tosa per farghe qualche servizio: magari
scoarghe su el fogher, pur che i me rancurasse (1)
parché no sò dove andar, no gò nissun."""
Cenerentola-Bernoni.txt,8,13,True,,Sconosciuto,context,7,,,,,,,,False,,,rancurasse:rancurasse|andar:andar|dise:dise|andaremo:andare|va:andare|dise:dise|Sa</sp>-:sa</sp>-|ghe:ga|dise:dise|fassesse:fassere,"""Ben, i
dise, adesso andaremo dì la regina a domandarghe
se ghe ocore."""
Cenerentola-Bernoni.txt,9,2,True,,Sconosciuto,context,8,,,,,,,,False,,,andar:andar|dise:dise|andaremo:andare|va:andare|dise:dise|Sa</sp>-:sa</sp>-|ghe:ga|dise:dise|fassesse:fassere|curarla:curarla,"<sp>"" Sa"
Cenerentola-Bernoni.txt,10,20,True,,Sconosciuto,context,9,,,,,,,,False,,,dise:dise|fassesse:fassere|curarla:curarla|va:andare|vede:vedere|senare:senare|fastu:fasture,""" Ben, diseghe pur che la vegna
de suzo: metéla là in cusina, che la tegnara neto el
fogher. """
Cenerentola-Bernoni.txt,11,8,True,,Sconosciuto,context,10,,,,,,,,False,,,va:andare|vede:vedere|senare:senare|fastu:fasture|dise:dise|senare:senare|vegnua:vegnuare|Ricordite:ricordite|sastu:sasture|fa:fare,""" Cossa fastu là, el dise,
conza-senare? """
Cenerentola-Bernoni.txt,12,9,True,,Sconosciuto,context,11,,,,,,,,False,,,usina:usinare|va:andare|vede:vedere|senare:senare|fastu:fasture|dise:dise|senare:senare|vegnua:vegnuare|Ricordite:ricordite|sastu:sasture|fa:fare|vede:vedere|sto:stare|ghe:go,""" So’ vegnua a tegnir neto el
fogher. """
Cenerentola-Bernoni.txt,13,14,True,,Sconosciuto,context,12,,,,,,,,False,,,vede:vedere|senare:senare|fastu:fasture|dise:dise|senare:senare|vegnua:vegnuare|Ricordite:ricordite|sastu:sasture|fa:fare|vede:vedere|sto:stare|ghe:go|dise:dettere|dar:dare,""" Ricordite ben de no tocar gnente,
sastu, parchè ti me fa stomego. """
Cenerentola-Bernoni.txt,14,4,True,,Sconosciuto,context,13,,,,,,,,False,,,sastu:sasture|fa:fare|vede:vedere|sto:stare|ghe:go|dise:dettere|dar:dare|dise:dise|tute:tutere|senare:senare,"<sp>"" Sacra Maesta ma"
Cenerentola-Bernoni.txt,15,9,True,,Sconosciuto,context,14,,,,,,,,False,,,dise:didere|dar:dare|dise:dise|tute:tutere|senare:senare|dise:dise|andar</sp>-anca:andar</sp>-anca|andar-:andar-|ghe:go|dise:dise|astu:astu,"La conza-senare, che gà sentio, la dise a pianin"
Cenerentola-Bernoni.txt,16,3,True,,Sconosciuto,context,15,,,,,,,,False,,,o.:o.|dise:dise|tute:tutere|senare:senare|dise:dise|andar</sp>-anca:andar</sp>-anca|andar-:andar-|ghe:go|dise:dise|astu:astu|gnente:gnente,"<sp>"" Vòi andar"
